Platón	La dama boba	165	el de Feria 
Platón	La dama boba	165	Tántalo 
Platón	La dama boba	165	Dio 
Platón	La dama boba	165	musa 
Platón	La dama boba	165	Laso 
Platón	La dama boba	165	Manrique 
Platón	La dama boba	165	Susana 
Platón	La dama boba	165	Catón 
Platón	La dama boba	165	Valenci 
Platón	La dama boba	165	Valencia 
Platón	La dama boba	165	Sinón 
Platón	La dama boba	165	España 
Platón	La dama boba	165	Jasón 
Platón	La dama boba	165	arpía 
Febo	La dama boba	71	Dios 
Febo	La dama boba	71	Eliodoro 
Febo	La dama boba	71	sibila 
Febo	La dama boba	71	Cumana 
Febo	La dama boba	71	Eritrea 
Febo	La dama boba	71	Gracias 
Febo	La dama boba	71	Musas 
Febo	La dama boba	71	Platón 
Febo	La dama boba	71	Jesús 
Febo	La dama boba	71	Júpiter 
Febo	La dama boba	71	Cicerón 
Febo	La dama boba	71	Marco Tulio 
Febo	La dama boba	71	Aristóteles 
Febo	La dama boba	71	Adán 
Febo	La dama boba	71	Santo de Pajares 
Febo	La dama boba	71	Pílades 
Febo	La dama boba	71	Orestes 
Febo	La dama boba	71	Circe 
Febo	La dama boba	71	Juan Latino, 
Febo	La dama boba	71	Duque de Sessa, 
Febo	La dama boba	71	Petrarca 
Febo	La dama boba	71	Garcilaso 
Febo	La dama boba	71	Virgilio 
Febo	La dama boba	71	Taso 
Febo	La dama boba	71	Lope de Vega 
Febo	La dama boba	71	Galatea 
Febo	La dama boba	71	Cervantes 
Febo	La dama boba	71	Camões 
Febo	La dama boba	71	don Guillén 
Febo	La dama boba	71	de Castro 
Febo	La dama boba	71	Ochoa 
Febo	La dama boba	71	Luis Vélez 
Febo	La dama boba	71	de Pastrana 
Febo	La dama boba	71	Luque 
Febo	La dama boba	71	don Juan de Arguijo 
Febo	La dama boba	71	Liñán 
Febo	La dama boba	71	Herrera 
Febo	La dama boba	71	Alemán 
Febo	La dama boba	71	don Quijote 
Febo	La dama boba	71	ninfa 
Febo	La dama boba	71	San Miguel 
Febo	La dama boba	71	sirena 
Febo	La dama boba	71	sirenas 
Febo	La dama boba	71	Garcilasos 
Febo	La dama boba	71	Fénix 
Febo	La dama boba	71	Platón! 
Febo	La dama boba	71	Elena 
Jesús	La dama boba	162	Dios 
Jesús	La dama boba	162	Eliodoro 
Jesús	La dama boba	162	sibila 
Jesús	La dama boba	162	Cumana 
Jesús	La dama boba	162	Eritrea 
Jesús	La dama boba	162	Gracias 
Jesús	La dama boba	162	Musas 
Jesús	La dama boba	162	Platón 
Jesús	La dama boba	162	Febo 
Jesús	La dama boba	162	Júpiter 
Jesús	La dama boba	162	Cicerón 
Jesús	La dama boba	162	Marco Tulio 
Jesús	La dama boba	162	Aristóteles 
Jesús	La dama boba	162	Adán 
Jesús	La dama boba	162	Santo de Pajares 
Jesús	La dama boba	162	Pílades 
Jesús	La dama boba	162	Orestes 
Jesús	La dama boba	162	Circe 
Jesús	La dama boba	162	Juan Latino, 
Jesús	La dama boba	162	Duque de Sessa, 
Jesús	La dama boba	162	Petrarca 
Jesús	La dama boba	162	Garcilaso 
Jesús	La dama boba	162	Virgilio 
Jesús	La dama boba	162	Taso 
Jesús	La dama boba	162	Lope de Vega 
Jesús	La dama boba	162	Galatea 
Jesús	La dama boba	162	Cervantes 
Jesús	La dama boba	162	Camões 
Jesús	La dama boba	162	don Guillén 
Jesús	La dama boba	162	de Castro 
Jesús	La dama boba	162	Ochoa 
Jesús	La dama boba	162	Luis Vélez 
Jesús	La dama boba	162	de Pastrana 
Jesús	La dama boba	162	Luque 
Jesús	La dama boba	162	don Juan de Arguijo 
Jesús	La dama boba	162	Liñán 
Jesús	La dama boba	162	Herrera 
Jesús	La dama boba	162	Alemán 
Jesús	La dama boba	162	don Quijote 
Jesús	La dama boba	162	ninfa 
Jesús	La dama boba	162	San Miguel 
Jesús	La dama boba	162	sirena 
Jesús	La dama boba	162	sirenas 
Jesús	La dama boba	162	Garcilasos 
Jesús	La dama boba	162	Fénix 
Jesús	La dama boba	162	Platón! 
Jesús	La dama boba	162	Elena 
Jesús	La dama boba	162	Alejandro 
Jesús	La dama boba	162	Nerón 
Jesús	La dama boba	162	Narciso 
Jesús	La dama boba	162	Laura 
Jesús	La dama boba	162	Beatriz 
Jesús	La dama boba	162	Píramo 
Jesús	La dama boba	162	Leandro 
Jesús	La dama boba	162	Diógenes 
Jesús	La dama boba	162	Cleopatra 
Jesús	La dama boba	162	Antonio 
Jesús	La dama boba	162	Eco 
Jesús	La dama boba	162	Porcia 
Jesús	La dama boba	162	Adonis 
Jesús	La dama boba	162	Venus 
Jesús	La dama boba	162	Paris 
Jesús	La dama boba	162	Timón 
Jesús	La dama boba	162	dueña quintañona 
Jesús	La dama boba	162	Zeusis 
Jesús	La dama boba	162	duque de Medina 
Jesús	La dama boba	162	Sidonia 
Jesús	La dama boba	162	Guzmanes 
Jesús	La dama boba	162	Alfonso Pérez 
Jesús	La dama boba	162	Heracles 
Jesús	La dama boba	162	Medina 
Jesús	La dama boba	162	don Alonso 
Jesús	La dama boba	162	Guzmán 
Jesús	La dama boba	162	Guzmán de Sidonia 
Jesús	La dama boba	162	Mendoza 
Jesús	La dama boba	162	el de Feria 
Jesús	La dama boba	162	Tántalo 
Jesús	La dama boba	162	Dio 
Jesús	La dama boba	162	musa 
Jesús	La dama boba	162	Laso 
Jesús	La dama boba	162	Manrique 
Jesús	La dama boba	162	Susana 
Jesús	La dama boba	162	Catón 
Jesús	La dama boba	162	Valenci 
Jesús	La dama boba	162	Valencia 
Jesús	La dama boba	162	Sinón 
Jesús	La dama boba	162	España 
Jesús	La dama boba	162	Jasón 
Jesús	La dama boba	162	arpía 
Júpiter	La dama boba	71	Dios 
Júpiter	La dama boba	71	Eliodoro 
Júpiter	La dama boba	71	sibila 
Júpiter	La dama boba	71	Cumana 
Júpiter	La dama boba	71	Eritrea 
